,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1,1.0,0.15017198026180267,0.17191475629806519,0.4790363013744354,0.36168983578681946,-0.0785447210073471,0.038711901754140854,-0.029086459428071976,-0.11933842301368713,-0.1329784095287323,-0.1459226906299591,-0.17566600441932678,0.04452650621533394,-0.04888606816530228,-0.21173439919948578,-0.12974709272384644,-0.13785693049430847,-0.08036404848098755,-0.10180923342704773,-0.15482394397258759,-0.15335781872272491,-0.08167364448308945,-0.15409202873706818,-0.12077269703149796,-0.0998355895280838,-0.006103613413870335,0.12156808376312256,0.05196066573262215,0.028841134160757065,-0.007150415331125259,-0.008655277080833912,-0.07994305342435837,-0.059222061187028885,-0.018098067492246628,0.029045797884464264,0.015765177085995674,0.005953121930360794,-0.05203705281019211,0.10538017004728317,0.02423185482621193,0.10800749808549881,0.09436162561178207,-0.10289420187473297,-0.008638892322778702,0.16965942084789276,-0.022767676040530205,0.1464211493730545,-0.1710592806339264,-0.018694207072257996,0.038701627403497696,0.10007940232753754,0.04244951531291008,0.07317647337913513
2,0.15017198026180267,1.0,0.31876370310783386,0.318004310131073,0.1747615486383438,0.007582518272101879,0.1275419443845749,0.09441103041172028,-0.031161248683929443,-0.2015603631734848,-0.02223353274166584,-0.07262902706861496,0.04292023181915283,-0.03652527928352356,-0.21327045559883118,-0.006847031880170107,-0.03601612523198128,-1.4596947949030437e-05,0.022927176207304,-0.08025115728378296,-0.032156120985746384,0.03398953750729561,-0.04909399524331093,-0.022774865850806236,0.040055256336927414,-0.0649956688284874,0.11770946532487869,-0.08465450257062912,-0.014147925190627575,0.03204335272312164,-0.009975368157029152,-0.0402989462018013,0.047902464866638184,-0.03543676808476448,-0.014536228030920029,-0.0020600317511707544,-0.014763985760509968,0.023429932072758675,0.07937142997980118,0.02180836722254753,-0.024419346824288368,0.2276182472705841,-0.12144795805215836,-0.03256716951727867,-0.01657584309577942,-0.07813554257154465,-0.035801827907562256,-0.17820556461811066,-0.12278760969638824,0.05099724605679512,-0.09348154067993164,0.176413431763649,0.010997497476637363
3,0.17191475629806519,0.31876370310783386,1.0,0.47927892208099365,0.25122788548469543,0.1431034803390503,0.27136051654815674,0.1456521600484848,-0.023424958810210228,-0.20494724810123444,-0.0549200214445591,-0.0693565309047699,0.14112140238285065,0.048701707273721695,-0.1714530885219574,-0.05587450787425041,-0.06121281906962395,-0.03374987468123436,0.09204532206058502,-0.11220221221446991,-0.02548486925661564,0.0726398378610611,-0.05641203001141548,-0.04975634440779686,-0.019075891003012657,-0.12264604866504669,0.2529110908508301,-0.08838479220867157,0.09299390017986298,0.11166945844888687,-0.005797985475510359,-0.010316267609596252,0.09027367830276489,0.019701162353157997,-0.05188923329114914,0.0404491052031517,-0.024384677410125732,0.10865455120801926,0.013330236077308655,0.07427652180194855,0.014066417701542377,0.25765544176101685,-0.18148890137672424,-0.10347059369087219,-0.002576298313215375,-0.02681592106819153,-0.07339339703321457,-0.1662953943014145,-0.11270410567522049,0.04272517189383507,-0.1568596214056015,0.0649929866194725,-0.044604815542697906
4,0.4790363013744354,0.318004310131073,0.47927892208099365,1.0,0.264596551656723,0.09004687517881393,0.19915026426315308,0.028419243171811104,-0.058860503137111664,-0.17241217195987701,-0.0873793512582779,-0.11337663978338242,0.04321379214525223,0.000597784761339426,-0.1768152117729187,-0.06795200705528259,-0.10678689181804657,-0.053335726261138916,-0.0017007755814120173,-0.11184258759021759,-0.10988687723875046,0.013928636908531189,-0.12881208956241608,-0.07437064498662949,-0.002795799169689417,-0.0656198039650917,0.2993924915790558,-0.013654460199177265,0.06062934547662735,0.06357034295797348,-0.050990477204322815,-0.02248111180961132,0.029986009001731873,0.03598463162779808,0.006316726561635733,0.09983460605144501,0.11034730076789856,0.037947140634059906,0.0479314811527729,0.06440654397010803,0.0986204668879509,0.0957886129617691,-0.12028340995311737,-0.10956892371177673,0.17645376920700073,-0.03307448327541351,0.15727479755878448,-0.14947254955768585,-0.06802142411470413,0.05642245337367058,-0.06261259317398071,0.01628682017326355,-0.0004641789710149169
5,0.36168983578681946,0.1747615486383438,0.25122788548469543,0.264596551656723,1.0,-0.028610602021217346,0.03241293877363205,-0.005057057831436396,0.01836722530424595,-0.06027492135763168,0.0017906882567331195,-0.025996942073106766,0.07966047525405884,0.10031621158123016,-0.05779007822275162,-0.0806148499250412,-0.027579160407185555,-0.02391923777759075,-0.01622198149561882,-0.04310646653175354,-0.08352407068014145,0.03459537774324417,-0.06930311024188995,-0.002175736939534545,-0.03211134672164917,-0.005725122056901455,0.12405940145254135,-0.0331311896443367,-0.017021480947732925,-0.006594770587980747,-0.015463103540241718,-0.0031625607516616583,0.029643528163433075,-0.03231639042496681,0.008162815123796463,0.03013169951736927,0.10396146774291992,0.01601630449295044,0.03458336368203163,-0.010125033557415009,-0.03688324987888336,0.16395027935504913,-0.030511274933815002,0.03281671926379204,0.010225013829767704,0.09591783583164215,-0.009965858422219753,-0.0424274243414402,-0.03712395951151848,0.1136729046702385,0.024721065536141396,0.020721035078167915,0.024836616590619087
6,-0.0785447210073471,0.007582518272101879,0.1431034803390503,0.09004687517881393,-0.028610602021217346,1.0,0.6422231793403625,0.283077597618103,0.17201226949691772,0.07928565889596939,0.1735425889492035,0.13479357957839966,-0.022755013778805733,0.089633509516716,-0.05672178417444229,0.17137214541435242,0.10758409649133682,-0.05651652440428734,0.23237724602222443,0.049097441136837006,-0.020891156047582626,-0.04386970400810242,-0.03536910563707352,0.09198477119207382,0.0053153992630541325,-0.19939984381198883,0.19943444430828094,-0.13726651668548584,0.091643325984478,0.18389566242694855,-0.14709381759166718,0.01890457049012184,0.17406143248081207,0.13183026015758514,-0.16204531490802765,0.08422161638736725,-0.06908400356769562,0.18279559910297394,-0.17837685346603394,0.02843300998210907,-0.09686057269573212,-0.030671918764710426,-0.11691787838935852,-0.18336841464042664,0.05613064765930176,-0.041133347898721695,-0.05407203733921051,-0.0384155698120594,-0.10120018571615219,-0.09115135669708252,-0.24976575374603271,-0.14549826085567474,-0.2055780291557312
7,0.038711901754140854,0.1275419443845749,0.27136051654815674,0.19915026426315308,0.03241293877363205,0.6422231793403625,1.0,0.34837278723716736,0.10177874565124512,-0.08397825807332993,0.08208388090133667,0.005381640512496233,0.13198697566986084,0.1294042468070984,-0.13800135254859924,0.09620188921689987,-0.03172360733151436,-0.05002817511558533,0.10083035379648209,-0.020511984825134277,0.009809747338294983,0.028696896508336067,0.0029397185426205397,0.016519607976078987,-0.009292978793382645,-0.3131279945373535,0.37728458642959595,-0.29454919695854187,0.100347600877285,0.15640322864055634,-0.20019063353538513,0.0477195642888546,0.24932396411895752,0.06777995824813843,-0.30878767371177673,0.16708047688007355,-0.05496668815612793,0.2874610424041748,-0.0652388259768486,0.0331529825925827,-0.08180557191371918,0.09916340559720993,-0.2041856050491333,-0.28548547625541687,-0.04671134799718857,-0.13817736506462097,-0.10508312284946442,-0.1561610996723175,-0.32613706588745117,0.007449519354850054,-0.25258564949035645,-0.04438035562634468,-0.13091892004013062
8,-0.029086459428071976,0.09441103041172028,0.1456521600484848,0.028419243171811104,-0.005057057831436396,0.283077597618103,0.34837278723716736,1.0,0.29938939213752747,0.017888817936182022,0.2751665413379669,0.11633125692605972,0.0850725993514061,0.19834373891353607,-0.06671535968780518,0.3680822551250458,-0.06835917383432388,0.009557267650961876,0.09245266020298004,-0.0198344849050045,0.04482700675725937,-0.028250521048903465,0.04168861731886864,-0.007679401431232691,0.0003032890672329813,-0.15565408766269684,-0.015739528462290764,-0.12410160154104233,-0.006011590361595154,0.039265748113393784,0.024814050644636154,0.009285886771976948,0.21413910388946533,0.0345173217356205,-0.14513449370861053,-0.0029848404228687286,-0.0638623908162117,0.22722819447517395,0.0019380324520170689,-0.04930901527404785,-0.13990360498428345,0.03209717944264412,-0.2027282863855362,-0.1725468933582306,-0.14902253448963165,-0.09718422591686249,-0.10939697176218033,-0.11661200225353241,-0.17151618003845215,-0.05741344764828682,-0.15207776427268982,-0.0008158156997524202,-0.08485569059848785
9,-0.11933842301368713,-0.031161248683929443,-0.023424958810210228,-0.058860503137111664,0.01836722530424595,0.17201226949691772,0.10177874565124512,0.29938939213752747,1.0,0.3450348377227783,0.5513442158699036,0.48993006348609924,0.18232600390911102,0.24399739503860474,0.15167920291423798,0.32862192392349243,-0.026196062564849854,2.2031863409210928e-05,0.04434191435575485,0.01703333668410778,0.015280126594007015,-0.04426031932234764,0.005133634898811579,0.028303617611527443,0.030505329370498657,-0.11571302264928818,-0.11850742250680923,-0.137783482670784,-0.10817000269889832,-0.09482623636722565,-0.09584005177021027,0.04103929549455643,0.160975381731987,0.02198062464594841,-0.09179888665676117,-0.03547273576259613,-0.05895661562681198,0.17712388932704926,-0.08569927513599396,-0.1155296042561531,-0.19174768030643463,0.00148974044714123,-0.1370793879032135,-0.10484736412763596,-0.15036296844482422,-0.07709269225597382,-0.043697699904441833,0.028932593762874603,-0.12184909731149673,-0.08171820640563965,-0.16237062215805054,-0.038333259522914886,-0.08137819916009903
10,-0.1329784095287323,-0.2015603631734848,-0.20494724810123444,-0.17241217195987701,-0.06027492135763168,0.07928565889596939,-0.08397825807332993,0.017888817936182022,0.3450348377227783,1.0,0.34006211161613464,0.5879655480384827,-0.10387624055147171,0.18028908967971802,0.2437829077243805,0.11848796904087067,-0.029134240001440048,-0.06405489146709442,-0.06428205966949463,0.01582461968064308,-0.062042538076639175,-0.20528343319892883,-0.08168797940015793,0.018528282642364502,-0.07578453421592712,-0.05641813948750496,-0.24332091212272644,0.010509861633181572,-0.0812581405043602,-0.12431785464286804,-0.10440145432949066,-0.040149372071027756,-0.031900182366371155,0.06417770683765411,-0.12087640166282654,-0.01122447568923235,0.003184808883816004,-0.007992872036993504,-0.16257117688655853,-0.08423971384763718,-0.13455048203468323,-0.1324368119239807,-0.02485034428536892,0.01031603291630745,-0.11292904615402222,-0.03179194778203964,-0.03590002655982971,0.26934149861335754,0.043447479605674744,-0.15574344992637634,-0.03894718363881111,-0.1856185644865036,-0.0931788980960846
