,SC,SC,SC,SC,SC,AUD,AUD,SM,SM,SM,SM,SM,SM,SM,SM,SM,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,VIS,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,CC,DM,DM,DM,DM,DM,DM,DM,CB,CB,CB,CB
SC,1.0,0.08504175926025188,0.08564554601211984,0.290727993703783,0.17747538452823378,-0.024089544410993296,-0.03227725119759207,-0.03569416591950879,-0.0684266323579169,-0.06780283721075514,-0.08651839176927362,-0.09034838409166268,-0.040896849974069144,-0.06404536364505779,-0.1653898053192229,-0.05118727624103849,-0.0918308513604519,-0.07276468046832839,-0.04986571688175607,-0.10833200569053245,-0.11701046627304582,-0.029828543378321432,-0.12177070683422352,-0.08845554763453604,-0.06436015432635533,0.026229541767248305,0.1161314182656512,0.08971432754283816,0.025980961813078407,0.014360015740872551,0.009731455071341029,-0.022046745987466594,-0.11361797209521501,0.046056546723212834,0.07330758497648845,0.026126534886288494,0.05901580605293737,-0.07145735601033334,0.10605862674850051,0.02123906420096197,0.08117122470612975,0.007485824912818166,-0.02819523689987547,-0.010605610962098925,0.11150279652368501,0.007825096148478726,0.082399614759932,-0.08583749663022164,0.047963018744085664,-0.007850557473888044,0.032125525233914015,0.020694963125003053,0.03141207029504845
SC,0.08504175926025188,1.0,0.22125005935523512,0.17282462694578613,0.11215851622792467,0.04007821901115683,0.06809901837010245,0.1127666427846433,0.06714178245723393,-0.06921506473013549,0.04247647205032278,0.022231489394301748,0.058817457562185156,0.07030864686676595,-0.05390068295963733,0.04474971746485323,0.016166502922051313,0.01954541016587281,-0.003658299718076239,0.00025490946507371613,0.025167372370699485,0.05691089028909469,0.00194106287550338,0.033212873808899444,0.009738048164218645,-0.08538753815626016,0.04527827594431497,-0.08347662815249655,-0.03187937724076132,-0.037164962375972194,-0.01830577949255259,-0.026597341942515364,0.06228680033345988,-0.01257877001795732,-0.04876141374428512,-0.023267889523822187,0.027789264599928438,0.04476479283017878,0.025911895426249373,-0.00326788794865657,-0.07791809836572383,0.13068529328902376,-0.05215791933213676,-0.004729565284020895,-0.07124920120870758,-0.026171915440777734,-0.03779956740481858,-0.07476077279883182,-0.08727290783059607,0.017228134071177792,-0.10406975362365675,0.10848718285003313,0.0045772560459021745
SC,0.08564554601211984,0.22125005935523512,1.0,0.27308505548364037,0.1903683577556813,0.13621400604456171,0.16276199171546277,0.13307476247482225,0.08647035843894198,-0.04802336496765086,0.06951718549998824,0.04476629000789938,0.06660641988009666,0.10184654288004392,-0.051174797277084655,0.01725416225114455,-0.04786532719825066,0.020167067198518625,0.05028763367736596,-0.017510719396712407,0.06002709483037427,0.08090309716488099,0.013577592547411378,0.020980147629505168,0.0425206005793807,-0.12483468917438045,0.1106078650311917,-0.07670162196002243,-0.018017431555189457,0.019817165757954967,-0.05690701367056078,-0.06630061422879684,0.06419244435069407,0.0176595002629409,-0.12092840105793176,-0.00767772266035729,0.07197160919149297,0.06619766485496559,-0.030550194085578488,-0.024250212321460827,-0.10022925755935544,0.14438174566716416,-0.10083846933640024,-0.06656417683654237,-0.041262809969209294,-0.013351479900255982,-0.019122161656181663,-0.05737994170491678,-0.10979250315830379,0.022219776116380693,-0.10914527421912378,0.022722941742991887,-0.0240731046810166
SC,0.290727993703783,0.17282462694578613,0.27308505548364037,1.0,0.17944608309845428,0.06542336373666113,0.09954711726770397,0.028276803427443847,0.005411110267738542,-0.03906943676418586,-0.006647087182672975,-0.015608395728969647,0.014693054917545151,0.02055657620512157,-0.08080761480038282,0.010376477165076708,-0.05244098615943507,-0.03179744592967804,0.021345186867593107,-0.0617648271318913,-0.04592493239387369,0.006789665353416294,-0.044601018953526445,-0.04508469332274513,-0.015852427544805203,-0.06871018167651814,0.15884272158586993,0.010895629967962141,-0.017835537061778022,0.04235102158703859,-0.07008239744603321,-0.042030977370458855,-0.0025564686508982018,0.04749776328961303,0.019455302043652003,0.049375330962040095,0.16764550713716914,-0.0012668722421682263,0.0359547146854803,-0.030997024568993097,0.0009612604612510444,0.03923952730954022,-0.02130140550500615,-0.0524969317921078,0.07170848270155347,0.01795842281996708,0.07380349346615653,-0.0391282873034691,-0.032869570800046786,0.028140442150379294,-0.08375531369874385,0.0016732140843088484,-0.013264976245345977
SC,0.17747538452823378,0.11215851622792467,0.1903683577556813,0.17944608309845428,1.0,0.05347494030180683,0.05261308063896811,0.05461041367849871,0.05713577349384428,-0.022846077799924147,0.046999580591925764,0.008021151215751643,0.028129339040773218,0.06439561153571882,-0.039589264713699134,-0.001969236109323305,0.02011291503939862,0.010246051140220891,0.055998007344781255,0.013838210951916867,-0.013513563848968473,0.07521073132003675,-0.007794317686183831,0.03692960591685754,0.013751045259846204,-0.06666693580967348,0.09256733880334363,-0.03622061201231152,-0.02891896959094708,-0.009755059706753545,-0.040595408056598205,-0.04586806166770385,0.005314823805885016,0.014082127053557778,-0.013949446824105082,-0.0213010432723877,0.1186945256687658,0.007191578502470124,0.0055077073405005875,-0.049835052402623384,-0.06657864523270121,0.09091561455255164,-0.027466607720019225,0.012903881716264363,-0.030543219820689593,0.03193531899439087,-0.01469710175766284,-0.018127841649079667,-0.03614032459555751,0.07344766797988765,-0.03686800445680315,0.01480956611092111,-0.014317997706182313
AUD,-0.024089544410993296,0.04007821901115683,0.13621400604456171,0.06542336373666113,0.05347494030180683,1.0,0.41980626635904245,0.24991592430313062,0.18627643935040578,0.09722208186134854,0.18221133722937524,0.1541599093635121,0.03854243919360175,0.11973211705950136,0.02510888217493851,0.13125657483061368,0.017181788614042147,0.020610423164910754,0.07233815268711043,0.0389157761898965,0.0450194741636159,0.00864977707662959,0.03838249579395612,0.06699480990009175,0.030220591195562682,-0.16083055290810047,0.0629573124401589,-0.1346737805836639,-0.04854819240261367,0.020650011152047055,-0.1448322001121891,-0.029589286864253255,0.12395096744902762,0.025348056880771044,-0.1826386002100448,0.02623859956390517,0.01966311522845924,0.13497199019437653,-0.09209994182033321,-0.022474338688720105,-0.13258795514774263,0.04504403143102678,-0.08759710114633032,-0.12875077238799534,-0.03294440509941126,-0.05093772319679314,-0.027959851697430822,0.006990357794608027,-0.16871119425399167,-0.03677640865332225,-0.14040707280848935,-0.07847825710776457,-0.08409188469809693
AUD,-0.03227725119759207,0.06809901837010245,0.16276199171546277,0.09954711726770397,0.05261308063896811,0.41980626635904245,1.0,0.28780469585613544,0.17508383463510527,0.043693041492794,0.17856112992962214,0.14466080974841458,0.1548233687912906,0.1533353248010058,0.05763923822223211,0.13290045958644903,-0.020785701680798768,0.06581198704673862,0.008735253608045383,0.05513357900326181,0.09810574300729165,0.05137389586292569,0.0974627861865124,0.0725938505227114,0.04562620174206559,-0.26397288928062185,0.12508506424241878,-0.24121809819641948,-0.08212255352538436,-0.024335272922864713,-0.18382115795541235,-0.046903188128701964,0.16720947899070965,-0.010555509687366111,-0.2725341932435113,0.07628663363951883,0.014646787158601666,0.18850984469595022,-0.07689395953055107,-0.05537134526637718,-0.1522394524416884,0.11865806503396002,-0.1253193903116403,-0.20909882490656767,-0.10831534320737116,-0.13153066198400815,-0.08091173188715893,-0.04268455891738972,-0.3171631543890595,0.04045804439660716,-0.18034484714370969,-0.0428546714669742,-0.05028941502406262
SM,-0.03569416591950879,0.1127666427846433,0.13307476247482225,0.028276803427443847,0.05461041367849871,0.24991592430313062,0.28780469585613544,1.0,0.2577495960923676,0.03499299110097759,0.24378031171697204,0.14385810951689704,0.0952918315369084,0.19684841362531819,0.06922228224335121,0.22757664778347103,0.008374564067145896,0.1044998411248078,0.023899937698301364,0.08178570266672071,0.14931113671599416,0.06209230703419715,0.11833483207167116,0.09604254434147944,0.07670816501132575,-0.19953963375607225,-0.01671776839464574,-0.15919980715894597,-0.07942584003156027,-0.03398943400387264,-0.057767166476852524,-0.06621334842651086,0.18614044464944984,-0.020395777914425834,-0.224295254819531,-0.047937798900288556,0.021781189779413783,0.16430283348415228,-0.08536984937825934,-0.05001177205526983,-0.1776509424873752,0.09970844953398002,-0.15098717492108626,-0.12062257835775042,-0.12133524718135338,-0.10697023863713877,-0.05701949515622863,-0.07809491836804984,-0.21673775981222648,-0.05701635851541946,-0.1285725137908479,-0.020763867143275692,-0.0651156410915477
SM,-0.0684266323579169,0.06714178245723393,0.08647035843894198,0.005411110267738542,0.05713577349384428,0.18627643935040578,0.17508383463510527,0.2577495960923676,1.0,0.19745930296442304,0.4320069737894617,0.34388638063382954,0.11952799638775154,0.13081965490011507,0.1234700743898413,0.26352221054934727,0.03532045753055503,0.09388498781907281,0.025407250210650625,0.0749363715553801,0.11691070887213756,0.02561996950859359,0.11558089441293504,0.10192555460824718,0.10483804998576292,-0.1879837305192792,-0.1031683785078077,-0.16700564721308,-0.12213362059591668,-0.0833161427681434,-0.11970611460521216,-0.06647863686325521,0.16758350464062285,-0.04526884389375687,-0.19128338280616022,-0.0824945363416156,0.00648683043496332,0.12495883438147161,-0.09742564023967443,-0.1049007360168271,-0.21387833106432086,0.1017594212180592,-0.11493173852326734,-0.08333656994008289,-0.12956287757084878,-0.10913278419658745,-0.04580269289653845,-0.0133079483280394,-0.18571034672539305,-0.03451333639739751,-0.1298537240114318,-0.007386381819532347,-0.03572626986962386
SM,-0.06780283721075514,-0.06921506473013549,-0.04802336496765086,-0.03906943676418586,-0.022846077799924147,0.09722208186134854,0.043693041492794,0.03499299110097759,0.19745930296442304,1.0,0.17394158424566317,0.35398619471343784,-0.058630725751238,0.05986505240424732,0.14966718840155765,0.08531832555609699,-0.026694378826683327,0.002264112729223009,0.006606240639191907,0.01512254998167872,0.007934983203985353,-0.052837570129926285,0.0010671486606889976,-0.012464014005570703,0.04812675917570033,-0.03650293296572394,-0.15424667007813103,-0.029902331370110162,-0.030429025611679376,-0.04007492188449647,-0.06213196921479279,-0.0409364818089025,0.03923994047972681,0.010857639383525368,-0.06629141876328482,-0.03141190750918223,-0.001239755847599341,0.026242974723541264,-0.14141750577089612,-0.03675858243310081,-0.08129703355035062,-0.049962990185949116,-0.06868825678069874,-0.028842209187511774,-0.09877961261346906,-0.049021702745529805,-0.0015054959560782074,0.12914527353155122,-0.029878207560580752,-0.05241554302249566,-0.020318008595476698,-0.06772848125680882,-0.03983236445893748
